transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T09880,U155,2021-07-17,expense,utilitie,68,upi,jaipur,Gift
T05990,U128,2021-07-17,expense,rent,666,ui,hyderabad,Monthly rent
T13029,U061,2021-07-17,expense,utilities,284,upi,kolkata,Paid electricity bill
T10560,U075,2021-07-17,expense,uttilities,89,card,chennai,Salary
T08800,U157,2021-07-17,expense,rent,1474,cash,hyderabad,Netflix subscription
T03328,U042,2021-07-17,expense,entertainment,474,cash,chennai,Grocery shopping
T05101,U146,2021-07-17,expense,education,102,cash,kolkata,Monthly rent
T09263,U101,2021-07-18,expense,food,526,bank transfer,hyderabad,Salary cash
T04939,U164,2021-07-18,expense,travel,246,bank transfer,chennai,
T07326,U108,2021-07-18,expense,food,722,bank transfer,hyderabad,Grocery shopping
T09893,U059,2021-07-18,expense,rent,756,upi,ahmedabad,Dinner at resto cash
T06839,U165,2021-07-18,expense,food,150,bank transfer,chennai,Netflix subscription via app
T07603,U065,2021-07-19,income,bonus,62861,bank transfer,kolkata,Netflix subscription
T00109,U008,2021-07-19,expense,travel,51,card,ahmedabad,Doctor visit
T09698,U038,2021-07-19,expense,entertainment,486,card,ahmedabad,Course fee
T00214,U087,2021-07-19,income,salary,41772,bank transfer,pune,Paid electricity bill
T01615,U034,2021-07-19,expense,utilities,367,upi,mumbai,Dinner at resto via app
T01563,U053,2021-07-19,expense,rent,2359,upi,unknown,
T09206,U065,2021-07-19,expense,food,1122,cash,jaipur,Doctor visit cash
T01256,U037,2021-07-19,expense,rent,354,card,chennai,Dinner at resto
T14117,U076,2021-07-19,expense,rent,170,cash,jaipur,4slqXgrC6mt9Ds
T10180,U191,2021-07-19,expense,travel,455,card,pune,Netflix subscription
T00004,U019,2021-07-19,expense,food,541,bank transfer,delhi,Grocery shopping
T05246,U083,2021-07-20,expense,utilities,73,bank transfer,kolkata,Monthly rent
T08552,U163,2021-07-20,expense,rent,-606,upi,delhi,Course fee
T01025,U161,2021-07-20,expense,rent,266,bank transfer,jaipur,Salary
T04756,U029,2021-07-20,expense,entertainment,315,upi,delhi,
T08493,U187,2021-07-20,expense,rent,396,card,hyderabad,lSsJ1hVNltTr7ZEBeSV
T03265,U115,2021-07-20,expense,entertainment,275,bank transfer,hyderabad,Course fee
T01050,U106,2021-07-20,expense,rent,954,card,hyderabad,Monthly rent
T10029,U171,2021-07-20,expense,rent,82,bank transfer,bengaluru,Gift cash
T13451,U143,2021-07-20,expense,food,187,upi,delhi,Monthly rent
T08870,U077,2021-07-20,expense,tavel,411,bank transfer,ahmedabad,Paid electricity bill late
T09589,U067,2021-07-21,expense,food,677,upi,bengaluru,Course fee
T02256,U134,2021-07-21,expense,food,567,bank transfer,jaipur,Uber to office
T06301,U081,2021-07-21,expense,rent,3564,cash,pune,Gift via app
T06269,U089,2021-07-21,expense,rnet,307,card,pune,Uber to office via app
T08631,U063,2021-07-21,expense,health,762,card,ahmedabad,Grocery shopping cash
T02829,U151,2021-07-21,expense,rent,1180,card,chennai,66FhDmCbTd7UOv
T07905,U111,2021-07-21,income,other income,50149,upi,jaipur,
T11294,U018,2021-07-21,expense,food,144,upi,ahmedabad,eAXTlq81D6C2k2CpyjP
T14407,U077,2021-07-21,expense,entertaniment,205,bank transfer,chennai,Dinner at resto
T00736,U086,2021-07-21,expense,ret,538,upi,mumbai,Salary via app
T14522,U167,2021-07-21,expense,trave,630,unknown,hyderabad,Netflix subscription
T06755,U004,2021-07-21,expense,food,1172,cash,hyderabad,Doctor visit cash
T10097,U101,2021-07-21,expense,entertainment,2582,upi,delhi,Doctor visit
T03887,U068,2021-07-21,income,boonus,64702,bank transfer,unknown,Paid electricity bill
T08845,U084,2021-07-22,expense,entertainment,98,upi,mumbai,Salary
T12474,U161,2021-07-22,income,salary,66769,bank transfer,lucknow,Monthly rent cash
T10430,U191,2021-07-22,expense,entertainment,3659,card,jaipur,lMJWnYcLYvKMg
T01194,U011,2021-07-22,expense,education,2680,upi,jaipur,Dinner at resto
T00880,U177,2021-07-22,expense,education,531,card,ahmedabad,Paid electricity bill
T00184,U148,2021-07-22,expense,rent,283,bank transfer,chennai,Doctor visit
T12800,U075,2021-07-22,expense,savings,854,bank transfer,jaipur,a4Qeu7yGDRcxE
T09641,U006,2021-07-22,expense,travell,150,cash,mumbai,Monthly rent
T07934,U110,2021-07-22,expense,rent,54,csah,unknown,Gift
T09091,U191,2021-07-23,expense,education,454,unknown,bengaluru,Uber to office via app
T12938,U164,2021-07-23,expense,travel,581,unknown,mumbai,Course fee
T01038,U162,2021-07-23,expense,food,1325,bank transfer,hyderabad,
T00031,U065,2021-07-23,income,other income,53739,cash,chennai,Uber to office
T12174,U081,2021-07-23,income,other income,58817,card,hyderabad,
T11509,U069,2021-07-23,expense,others,1838,cash,chennai,Salary
T13524,U177,2021-07-23,income,salary,48648,uppi,bengaluru,BJySLbmobgZPyBNl8NNS
T13614,U070,2021-07-23,expense,entertainment,2057,card,hyderabad,
T08975,U099,2021-07-23,expense,travel,441,cash,ahmedabad,Salary
T13664,U022,2021-07-23,income,bonus,18266,cash,hyderabad,QwJJgAo7JsHX6
T00327,U059,2021-07-23,expense,entertainment,978,card,hyderabad,Dinner at resto
T00947,U188,2021-07-23,expense,travel,1246,bank transfer,pune,Paid electricity bill
T12878,U051,2021-07-23,expense,food,121,bank transfer,chennai,
T02314,U116,2021-07-23,expense,rentt,720,cash,jaipur,
T01175,U158,2021-07-23,expense,food,425,cash,pune,Doctor visit
T11038,U087,2021-07-24,expense,entertainment,760,card,chennai,
T07760,U114,2021-07-24,income,salary,72217,cash,kolkata,Grocery shopping
T10264,U182,2021-07-24,expense,food,59,bank transfer,bengaluru,Doctor visit
T10933,U101,2021-07-24,expense,entertainment,203,cash,delhi,Gift
T10106,U026,2021-07-24,expense,food,158,upi,lucknow,Grocery shopping via app
T13032,U093,2021-07-24,expense,savings,1964,bank transfer,bengaluru,Uber to office
T06567,U187,2021-07-24,expense,food,769,upi,bengaluru,Netflix subscription
T02330,U059,2021-07-24,expense,savings,33,bank transfer,jaipur,Salary
T09742,U158,2021-07-25,expense,utilities,2172,cash,lucknow,Uber to office cash
T13527,U098,2021-07-25,expense,entertainment,575,card,hyderabad,
T14554,U180,2021-07-25,expense,food,1196,upi,jaipur,Dinner at resto
T03900,U133,2021-07-25,expense,travel,66,bank transfer,bengaluru,Gift
T00484,U140,2021-07-26,expense,food,283,cash,ahmedabad,Uber to office late
T05200,U191,2021-07-26,expense,food,1383,card,pune,Uber to office
T12939,U118,2021-07-26,expense,unknown,603,cash,mumbai,Dinner at resto late
T06296,U149,2021-07-26,income,other income,59611,card,unknown,Gift
T07311,U009,2021-07-26,expense,food,1186,upi,pune,
T09508,U163,2021-07-26,expense,utilities,74,cash,kolkata,Gift
T00082,U163,2021-07-26,expense,food,1325,card,jaipur,Dinner at resto
T09016,U027,2021-07-26,income,other income,88991,bank transfer,jaipur,Monthly rent late
T00356,U020,2021-07-27,expense,food,570,card,delhi,Dinner at resto
T14390,U183,2021-07-27,expense,food,158,upi,chennai,
T08739,U170,2021-07-27,income,bonus,56406,acsh,ahmedabad,Doctor visit cash
T11019,U038,2021-07-27,income,salary,87663,bank transfer,ahmedabad,
T03825,U109,2021-07-27,expense,food,971,card,jaipur,
T07696,U078,2021-07-27,expense,rent,2015,cash,delhi,Gift
T09537,U087,2021-07-27,expense,travel,1784,cash,ahmedabad,Gift
T09410,U081,2021-07-27,expense,entertainment,399,bank transfer,jaipur,
T01398,U020,2021-07-27,expense,unknown,802,upi,lucknow,Gift
T12635,U060,2021-07-28,income,other income,64138,bank transfer,jaipur,Monthly rent via app
T14550,U109,2021-07-28,expense,rent,548,cash,lucknow,Dinner at resto
T14764,U099,2021-07-28,expense,rent,517,bank transfer,chennai,
T12307,U001,2021-07-28,expense,trael,258,bank transfer,delhi,Monthly rent
T13887,U051,2021-07-28,income,salary,67718,card,mumbai,Paid electricity bill
T07716,U050,2021-07-29,expense,food,406,card,kolkata,
T03271,U051,2021-07-29,income,salary,47623,card,mumbai,Netflix subscription
T01353,U191,2021-07-29,expense,travel,4194,card,chennai,
T11166,U153,2021-07-29,income,salary,65110,upi,delhi,Course fee
T08377,U180,2021-07-29,expense,rent,39,bank transfer,delhi,Monthly rent
T01614,U116,2021-07-29,expense,travel,52,cash,kolkata,Doctor visit late
T13335,U045,2021-07-29,expense,utilities,590,bank transfer,kolkata,
T12002,U188,2021-07-29,expense,entertainment,4294,upi,kolkata,Dinner at resto
T05338,U050,2021-07-29,expense,food,406,card,kolkata,
T11767,U152,2021-07-29,expense,others,1338,bank transfer,ahmedabad,lb5YKYVgSCslha
T12587,U054,2021-07-30,expense,ent,150,upi,mumbai,Gift
T00624,U018,2021-07-30,expense,entertainmentt,3078,bank transfer,bengaluru,Dinner at resto via app
T05021,U019,2021-07-30,expense,food,96,card,delhi,Gift
T12868,U018,2021-07-30,expense,health,170,upi,lucknow,Paid electricity bill
T02967,U156,2021-07-30,expense,rent,156,cash,kolkata,Paid electricity bill
T00995,U021,2021-07-30,expense,entertainment,105,card,jaipur,Gift
T11323,U153,2021-07-30,expense,rent,237,card,kolkata,Uber to office via app
T05309,U104,2021-07-30,expense,others,230,cash,unknown,
T11796,U154,2021-07-30,expense,food,116,card,mumbai,KqExzELLki2Wd
T02989,U009,2021-07-30,expense,rent,507,card,ahmedabad,Monthly rent cash
T07473,U001,2021-07-31,expense,travel,378,bank transfer,ahmedabad,Course fee cash
T10582,U110,2021-07-31,expense,food,2452,cash,chennai,KW791f9r25ptEwEMk5Cr
T14482,U153,2021-07-31,expense,travel,1893,cash,bengaluru,Netflix subscription late
T00147,U114,2021-07-31,expense,rent,180,card,chennai,Salary
T03019,U041,2021-07-31,expense,food,270,upi,unknown,Salary
T13868,U126,2021-07-31,expense,utilities,391,cash,unknown,Dinner at resto
T00313,U045,2021-07-31,expense,savings,533,upi,jaipur,Salary
T10055,U015,2021-08-01,expense,food,203,upi,pune,Paid electricity bill
T07354,U084,2021-08-01,expense,rent,37,bank transfer,mumbai,Grocery shopping late
T03756,U063,2021-08-01,expense,food,471,card,lucknow,Netflix subscription
T01478,U138,2021-08-01,income,other income,76314,upi,lucknow,Grocery shopping
T06819,U056,2021-08-02,expense,travel,100,cash,jaipur,DiTBjvIBKj6H
T12733,U182,2021-08-02,expense,rent,132,upi,lucknow,
T01566,U110,2021-08-02,expense,savings,98,unknown,unknown,
T03014,U149,2021-08-02,income,bonus,51154,bank transfer,jaipur,Doctor visit
T14490,U049,2021-08-02,expense,food,83,bank transfer,hyderabad,Uber to office
T06599,U144,2021-08-02,income,salary,51016,card,lucknow,Dinner at resto
T03137,U007,2021-08-02,income,salary,73151,bank transfer,delhi,Course fee
T11773,U176,2021-08-03,income,salary,74754,card,kolkata,Dinner at resto
T04497,U171,2021-08-03,expense,travel,24,cash,kolkata,Paid electricity bill
T06420,U054,2021-08-03,expense,food,516,bank transfer,mumbai,Gift
T12780,U164,2021-08-03,expense,food,-205,cash,kolkata,Dinner at resto
T11159,U073,2021-08-03,expense,education,160,card,hyderabad,
T11620,U115,2021-08-03,expense,food,752,bank transfer,unknown,Doctor visit via app
T01902,U035,2021-08-03,expense,reent,89,upi,ahmedabad,Doctor visit
T14430,U173,2021-08-04,expense,food,556,bank transfer,delhi,Paid electricity bill
T14217,U119,2021-08-04,expense,rent,1827,upi,delhi,Uber to office
T12277,U157,2021-08-04,income,other income,62704,upi,bengaluru,Gift
T08205,U072,2021-08-04,income,other income,60498,upi,lucknow,Salary
T10533,U071,2021-08-04,expense,travel,224,bank transfer,chennai,Salary
T04228,U186,2021-08-04,expense,travel,526,upi,jaipur,
T04819,U004,2021-08-04,expense,food,476,cash,ahmedabad,Gift cash
T05552,U118,2021-08-04,expense,savings,1295,upi,mumbai,Doctor visit
T00742,U088,2021-08-05,expense,unknown,204,bank transfer,delhi,MzbijhH3Twvticx
T11867,U152,2021-08-05,expense,utilities,482,bank transfer,delhi,Grocery shopping
T08726,U146,2021-08-05,income,salary,85935,bank transfer,hyderabad,Course fee via app
T06456,U177,2021-08-05,expense,food,1396,upi,bengaluru,Uber to office
T11407,U036,2021-08-05,expense,food,1242,bank transfer,lucknow,Salary
T09590,U072,2021-08-05,expense,travel,1681,bank transfer,lucknow,Salary
T04667,U084,2021-08-05,expense,entertainment,768,bank transfer,jaipur,Doctor visit
T03723,U126,2021-08-06,expense,rent,105,cash,jaipur,Dinner at resto
T11648,U102,2021-08-06,expense,otehrs,1952,cash,lucknow,Gift
T14707,U152,2021-08-06,expense,entertainment,510,upi,kolkata,
T13865,U047,2021-08-06,expense,utilities,2034,card,pune,
T03075,U156,2021-08-06,expense,health,512,upi,kolkata,Grocery shopping
T13448,U048,2021-08-06,expense,food,923,upi,kolkata,Gift
T07808,U120,2021-08-06,income,other income,62022,upi,mumbai,Paid electricity bill
T12952,U027,2021-08-07,expense,health,29,bank transfer,chennai,
T02759,U075,2021-08-07,income,bonus,66118,bank transfer,chennai,QGSZoRuXJ3
T03318,U192,2021-08-07,expense,entertainment,1012,bank transfer,ahmedabad,Doctor visit
T01473,U075,2021-08-07,expense,education,537,card,bengaluru,Doctor visit
T06848,U036,2021-08-07,expense,rent,910,cash,ahmedabad,Monthly rent
T07328,U024,2021-08-07,expense,rent,1131,cash,jaipur,Salary
T05756,U118,2021-08-07,expense,education,50,cash,chennai,Course fee
T00670,U075,2021-08-07,expense,travel,150,upi,kolkata,Course fee
T03109,U039,2021-08-07,expense,rent,170,card,mumbai,Grocery shopping
T03443,U124,2021-08-08,expense,utilities,585,bank transfer,kolkata,Gift
T14382,U070,2021-08-08,income,other income,78986,card,mumbai,Uber to office
T04552,U035,2021-08-08,expense,entertainment,1643,bank transfer,lucknow,Grocery shopping
T04083,U083,2021-08-08,expense,rent,923,upi,bengaluru,Doctor visit via app
T13912,U026,2021-08-08,expense,food,452,card,bengaluru,dopVutmpCHapS5
T12762,U183,2021-08-08,expense,travel,68,card,hyderabad,Monthly rent
T14494,U079,2021-08-08,expense,savings,106,bank transfer,bengaluru,0p3sjZYZiZlflCDgGt
T02328,U112,2021-08-08,income,other income,33716,bank transfer,mumbai,Netflix subscription
T03312,U056,2021-08-08,expense,food,383,cash,lucknow,Doctor visit
T01248,U174,2021-08-08,expense,savings,610,cash,lucknow,Course fee late
T04842,U176,2021-08-08,expense,food,999999,upi,pune,Salary via app
T05523,U023,2021-08-08,expense,food,505,upi,jaipur,Grocery shopping
T10941,U086,2021-08-08,expense,travel,147,cash,pune,Netflix subscription
T06730,U122,2021-08-09,expense,utilities,1325,card,pune,Monthly rent
T00151,U122,2021-08-09,expense,health,23,cash,kolkata,Netflix subscription
T09170,U134,2021-08-09,income,bonus,64987,upi,ahmedabad,Netflix subscription
T14356,U191,2021-08-09,income,salary,61902,upi,chennai,Grocery shopping late
T13980,U070,2021-08-09,expense,food,728,bank transfer,bengaluru,Course fee
T06302,U007,2021-08-09,income,bonus,66776,upi,hyderabad,Monthly rent
T01152,U142,2021-08-09,income,bonus,54405,bank transfer,mumbai,Monthly rent via app
T08217,U001,2021-08-09,expense,utilities,360,cash,mumbai,Monthly rent
T11035,U152,2021-08-09,income,salary,43570,cash,bengaluru,
T11375,U159,2021-08-09,expense,food,222,card,delhi,Paid electricity bill via app
T02852,U040,2021-08-10,expense,rent,102,upi,bengaluru,
T03829,U191,2021-08-10,expense,food,100,card,lucknow,Paid electricity bill late
T14497,U089,2021-08-10,expense,others,324,bank transfer,kolkata,Paid electricity bill via app
T04092,U097,2021-08-10,expense,entertainment,379,bank transfer,delhi,JOuoQS1G
T06931,U190,2021-08-10,expense,utilities,1080,cash,lucknow,Monthly rent
T03845,U005,2021-08-10,expense,rent,533,bank transfer,chennai,Salary
T05022,U057,2021-08-10,expense,travel,-1029,card,kolkata,Doctor visit
T12867,U139,2021-08-10,expense,food,519,card,delhi,Gift
T01198,U168,2021-08-10,expense,rent,127,car,hyderabad,L2kuii1t
T12962,U005,2021-08-10,expense,entertainment,345,cash,ahmedabad,Paid electricity bill
T09954,U132,2021-08-10,expense,travel,137,cash,delhi,Paid electricity bill
T10017,U165,2021-08-10,expense,rent,331,bank transfer,kolkata,Uber to office
T04392,U167,2021-08-10,expense,others,131,bank transfer,bengaluru,Paid electricity bill
T05006,U177,2021-08-10,expense,rent,400,bank transfer,delhi,Dinner at resto
T12121,U170,2021-08-10,expense,travel,243,pi,bengaluru,
T11028,U058,2021-08-11,expense,rent,96,card,chennai,Doctor visit
T14419,U060,2021-08-11,expense,food,195,cash,hyderabad,Gift
T08403,U185,2021-08-11,expense,food,407,card,chennai,Uber to office
T06615,U163,2021-08-11,expense,entertainment,247,bank transfer,jaipur,Uber to office
T02399,U101,2021-08-11,expense,travel,369,card,delhi,Dinner at resto
T07171,U006,2021-08-11,expense,food,417,unknown,mumbai,Paid electricity bill late
T05451,U113,2021-08-11,expense,rent,40,upi,unknown,
T02037,U190,2021-08-11,income,bonus,67109,cash,ahmedabad,Course fee late
T08979,U146,2021-08-11,expense,utilities,1058,upi,jaipur,Paid electricity bill
T01833,U179,2021-08-11,expense,rent,1371,bank transfer,pune,Paid electricity bill via app
T05053,U007,2021-08-11,expense,food,2226,cash,chennai,
T06880,U059,2021-08-11,expense,utilities,186,upi,unknown,Paid electricity bill
T13605,U028,2021-08-11,expense,rent,79,card,ahmedabad,Grocery shopping
T07942,U035,2021-08-11,expense,food,221,bank transfer,ahmedabad,Gift late
T08437,U102,2021-08-11,expense,unknown,893,unknown,kolkata,Course fee
T04322,U046,2021-08-12,expense,food,76,upi,jaipur,Doctor visit cash
T11543,U047,2021-08-12,income,salary,76398,upi,hyderabad,Doctor visit via app
T08752,U111,2021-08-12,income,other income,55040,cash,chennai,Netflix subscription
T10893,U159,2021-08-12,expense,rent,746,card,mumbai,7WfVwD83
T01538,U149,2021-08-12,expense,food,1011,cahs,mumbai,Grocery shopping cash
T01861,U027,2021-08-12,expense,health,349,bank transfer,pune,Gift late
T06817,U104,2021-08-12,expense,entertainment,89,card,jaipur,Salary
T03627,U162,2021-08-12,expense,entertainment,41,upi,chennai,Doctor visit late
T02382,U109,2021-08-12,expense,entertainment,575,bank transfer,hyderabad,OrB5M25kC9Llu
T09498,U058,2021-08-13,expense,savings,186,upi,ahmedabad,Monthly rent
T04596,U075,2021-08-13,income,bonus,61685,bank transfer,jaipur,Monthly rent
T12441,U082,2021-08-13,expense,rent,162,cash,lucknow,Dinner at resto
T12251,U090,2021-08-13,expense,entertainment,348,upi,hyderabad,Salary
T11972,U033,2021-08-13,expense,rent,133,bank transfer,kolkata,Gift cash
T05908,U125,2021-08-13,expense,utilities,439,bank transfer,hyderabad,Monthly rent via app
T03823,U005,2021-08-13,expense,utilities,107,cash,ahmedabad,Gift
T05862,U071,2021-08-14,expense,food,443,card,hyderabad,Gift
T08115,U185,2021-08-14,income,salary,47233,cash,chennai,Salary
T06408,U164,2021-08-14,expense,food,3045,upi,lucknow,Dinner at resto
T12970,U084,2021-08-14,expense,utilities,156,card,mumbai,4UAxsjFrRlIMJv6mf
T10419,U138,2021-08-14,expense,entertainment,67,bank transfer,pune,Netflix subscription
T08024,U027,2021-08-14,expense,food,273,card,lucknow,Monthly rent cash
T01035,U152,2021-08-14,expense,utilities,218,cash,bengaluru,Dinner at resto via app
T00130,U166,2021-08-14,income,salary,55185,upi,chennai,Salary late
T08750,U175,2021-08-14,expense,food,982,cash,hyderabad,1aYRWPw8jYkOUyt3
T09491,U106,2021-08-15,expense,education,548,upi,mumbai,Monthly rent
